RMF Classic2 (PL)	http://31.192.216.3/rmf_classic	0
RMF Ballady (PL)	http://rmfstream1.interia.pl:80/rmf_nostalgia	0
RMF Beatlemania (PL)	http://rmfstream1.interia.pl:80/rmf_beatlemania	0
RMF Best of RMFON (PL)	http://195.150.20.242:8000/best_of_rmfon	0
RMF Blues (PL)	http://rmfstream1.interia.pl:80/rmf_blues	0
RMF Bravo (PL)	http://rmfstream1.interia.pl:80/rmf_bravo	0
RMF Celtic (PL)	http://rmfstream1.interia.pl:80/rmf_celtic	0
RMF Chillout (PL)	http://rmfstream1.interia.pl:80/rmf_chillout	0
RMF Classic Rock (PL)	http://rmfstream1.interia.pl:80/rmf_classic_rock	0
RMF Club (PL)	http://195.150.20.242:80/rmf_club	0
RMF Dance (PL)	http://rs6-krk2.rmfstream.pl:80/rmf_dance	0
RMF Depeche Mode (PL)	http://rmfstream1.interia.pl:80/rmf_depeche_mode	0
RMF DISCO (PL)	http://195.150.20.242:80/rmf_disco	0
RMF Disco Polo (PL)	http://rmfstream1.interia.pl:80/rmf_disco_polo	0
RMF FM (PL)	http://195.150.20.7/rmf_fm	0
RMF Gold (PL)	http://rmfstream1.interia.pl:80/rmf_gold	0
RMF Grunge (PL)	http://195.150.20.242:8000/rmf_grunge	0
RMF Hip Hop (PL)	http://195.150.20.242:8000/rmf_hip_hop	0
RMF Hop bec (PL)	http://195.150.20.242:8000/rmf_hop_bec	0
RMF Hot new (PL)	http://195.150.20.242:8000/rmf_hot_new	0
RMF LADY PANK (PL)	http://rmfstream1.interia.pl:80/rmf_lady_pank	0
RMF Love (PL)	http://195.150.20.4:80/rmf_love	0
RMF MAXX Sunrise Festival (PL)	http://rmfstream1.interia.pl:80/rmf_maxx_sun	0
RMF Michael Jackson (PL)	http://217.74.72.10/rmf_Michael_Jackson	0
RMF Niezapomniane melodie (PL)	http://195.150.20.4:80/rmf_niezapomniane_melodie	0
RMF Party (PL)	http://195.150.20.9:80/rmf_party	0
RMF Piosenka Filmowa (PL)	http://195.150.20.242:8000/rmf_piosenka_filmowa	0
RMF Pobudka (PL)	http://rmfstream1.interia.pl:80/rmf_pobudka	0
